id,title,category,activity_key,lat,lng,duration,format,zone,distance,image,vivanote,shortDescription,includes,requirements,idealFor,effortLevel,weatherNote,clothingNote,importantToKnow,needsPhone,needsPeopleCount,extraAllowed,maxExtraPeople,extraRequiresApproval,extraNote,city,ambiance,environment,durationType,engagement,calma_tipo,participacion_tipo,sacudida_tipo,resolucion
"Green Hops Beer, Cerveceria Artesanal",Cata de cerveza artesanal local guiada,gastro,beer_tasting,4.898932618,-74.05442576,60,duo,Bogotá,Cercana,https://images.pexels.com/photos/1267684/pexels-photo-1267684.jpeg,Seleccionamos esta cata por su enfoque en cerveza artesanal local guiada. Representa el producto desde la degustación comentada.,Cata de cerveza artesanal local guiada para descubrir sabores regionales.,Cata guiada,Bebidas incluidas,Mayores de 18 años,gastronomía,cultura,experiencia,suave,Actividad en entorno interior.,Ropa cómoda,—,Consumo responsable,TRUE,TRUE,Bogotá,social,indoor,media,activo,(vide),sensorial,(vide),comprender
Casa Cuatro experiencias gastronómicas,Cena temática con estaciones gastronómicas,gastro,dining,4.671763558,-74.05284902,60,duo,Bogotá,Cercana,https://images.pexels.com/photos/35452249/pexels-photo-35452249.jpeg,Seleccionamos esta experiencia por su formato de estaciones gastronómicas temáticas. Es un plan donde el recorrido es parte de la comida.,Cena temática con estaciones gastronómicas en experiencia variada.,Cena,Estaciones gastronómicas,Mayores de 12 años,gastronomía,encuentro,experiencia,suave,Actividad en entorno interior.,Ropa cómoda,—,Llegar puntual,TRUE,TRUE,Bogotá,social,indoor,media,activo,(vide),sensorial,(vide),inmediato
Museo Del Tequila,Cata cultural de tequila + recorrido guiado,gastro,glass,4.670715283,-74.05336191,60,solo,Bogotá,Cercana,https://www.pexels.com/fr-fr/photo/bouteille-de-vin-et-verre-a-vin-sur-tonneau-en-bois-4622299/,Valoramos esta experiencia por unir recorrido cultural y cata guiada. Es un plan donde la bebida se entiende desde su contexto y proceso.,Cata cultural de tequila acompañada de recorrido guiado por su historia.,Cata guiada,Recorrido cultural,Mayores de 18 años,cultura,gastronomía,experiencia,suave,Actividad en entorno interior.,Ropa cómoda,—,Consumo responsable,TRUE,TRUE,Bogotá,social,indoor,media,activo,(vide),sensorial,(vide),comprender
Hacienda Coloma Rum & Coffee,Recorrido de café + cata de ron artesanal,gastro,glass,4.34303913,-74.37735437,60,duo,Cundi Sur,Cercana,https://www.pexels.com/fr-fr/photo/bouteille-de-vin-et-verre-a-vin-sur-tonneau-en-bois-4622299/,Seleccionamos este recorrido por unir el café y el ron desde su origen y proceso. Representa una experiencia donde el producto se entiende a través de la cata guiada.,Recorrido de café acompañado de cata de ron artesanal con enfoque cultural.,Recorrido guiado,Cata de bebidas,Mayores de 18 años,cultura,gastronomía,descubrimiento,suave,Actividad en entorno interior.,Ropa cómoda,—,Consumo responsable,TRUE,TRUE,Cundi Sur,social,outdoor,media,activo,(vide),sensorial,(vide),comprender
Momentino Wine Bar,Cata guiada de vinos en bar especializado,gastro,glass,4.645995965,-74.05986496,60,duo,Bogotá,Cercana,https://www.pexels.com/fr-fr/photo/bouteille-de-vin-et-verre-a-vin-sur-tonneau-en-bois-4622299/,Valoramos este bar por la cata guiada de vinos en formato cercano. Es un plan donde la conversación acompaña la copa.,Cata guiada de vinos en bar especializado para explorar aromas y sabores.,Cata guiada,Bebidas incluidas,Mayores de 18 años,gastronomía,cultura,experiencia,suave,Actividad en entorno interior.,Ropa cómoda,—,Consumo responsable,TRUE,TRUE,Bogotá,social,indoor,media,activo,(vide),sensorial,(vide),comprender
Cata Club Bogotá,Cata guiada de bebidas y maridaje,gastro,glass,4.647153014,-74.05976253,60,duo,Bogotá,Cercana,https://www.pexels.com/fr-fr/photo/bouteille-de-vin-et-verre-a-vin-sur-tonneau-en-bois-4622299/,Incluimos esta experiencia por el enfoque en degustación guiada y maridaje. Es un plan donde aprender y probar van de la mano.,Cata guiada de bebidas con maridaje para descubrir combinaciones de sabor.,Cata guiada,Bebidas incluidas,Mayores de 18 años,gastronomía,cultura,experiencia,suave,Actividad en entorno interior.,Ropa cómoda,—,Consumo responsable,TRUE,TRUE,Bogotá,social,indoor,media,activo,(vide),sensorial,(vide),comprender
Tiro con Arco En Bogotá Escuela ULISES ARCHERY,Clase guiada de tiro con arco en campo seguro,aventura,archery,4.736396829,-74.04674847,60,solo,Bogotá,Cercana,https://www.pexels.com/fr-fr/photo/homme-sport-loisirs-cibler-6669170/,Elegimos esta clase por el enfoque técnico en un entorno controlado. Es una experiencia que introduce la disciplina de forma guiada.,Clase guiada de tiro con arco en campo seguro para trabajar precisión y concentración.,Sesión guiada,Uso de equipo,Mayores de 8 años,técnica,concentración,deporte,suave,Actividad al aire libre sujeta a condiciones climáticas.,Ropa cómoda,Calzado cerrado,Seguir indicaciones del instructor,Llegar puntual,TRUE,Bogotá,adrenalina,indoor,media,activo,(vide),tecnico,(vide),crear
Trepando Escalada y Aventura,Sesión de escalada guiada en muro técnico,aventura,climbing,4.642187683,-74.02693635,60,solo,Cundi Norte,Cercana,https://images.pexels.com/photos/1574216/pexels-photo-1574216.jpeg,Elegimos esta sesión por la claridad en la enseñanza y el acompañamiento durante la práctica de escalada. Es una forma segura de acercarse a esta disciplina en un entorno preparado para el reto.,Sesión guiada de escalada en muro técnico con acompañamiento para trabajar fuerza y coordinación.,Uso de muro | Acompañamiento,Buena movilidad | Mayores de 10 años,reto | coordinación | actividad física,alto,Actividad en entorno preparado.,Ropa deportiva | Calzado flexible,Actividad física | Uso de equipo de seguridad | Seguir indicaciones,TRUE,TRUE,TRUE,1,TRUE,Sujeto a disponibilidad de cupos,Bogotá,adrenalina,indoor,media,activo,(vide),tecnico,(vide),crear
Touring & Automóvil Club de Colombia,Práctica de conducción segura en pista técnica,aventura,driving_track,4.689859241,-74.06069553,60,solo,Bogotá,Cercana,https://images.pexels.com/photos/27677091/pexels-photo-27677091.jpeg,Valoramos este espacio por su orientación a la conducción segura en pista técnica. Representa el lado formativo del manejo en entorno controlado.,Practica conducción segura en pista técnica con enfoque en control y maniobras.,Uso de pista,Sesión guiada,Licencia de conducción vigente,Mayores de 18 años,técnica,aprendizaje,alto,La actividad puede ajustarse según condiciones operativas.,Ropa cómoda,Calzado cerrado,Actividad técnica,Puntualidad requerida,TRUE,Bogotá,adrenalina,indoor,media,activo,(vide),tecnico,(vide),comprender
Pista El Reto,Conducción en pista técnica con obstáculos,aventura,driving_track,4.968434101,-73.89916133,60,solo,Cundi Norte,Cercana,https://images.pexels.com/photos/27677091/pexels-photo-27677091.jpeg,Incluimos esta pista por el recorrido con obstáculos y enfoque técnico. Es un plan de conducción en entorno controlado.,Conducción en pista técnica con obstáculos para trabajar control y maniobra del vehículo.,Uso de pista,Sesión guiada,Licencia de conducción vigente,Mayores de 18 años,motor,técnica,precisión,alto,La actividad puede ajustarse según condiciones operativas.,Ropa cómoda,Calzado cerrado,Seguir indicaciones de seguridad,Llegar puntual,Bogotá,adrenalina,outdoor,media,activo,(vide),tecnico,(vide),crear
Federacion de Golf Campo Practica,Sesión de práctica de golf en campo abierto,aventura,golf,4.659579544,-74.08174203,60,solo,Bogotá,Cercana,https://images.pexels.com/photos/9207654/pexels-photo-9207654.jpeg,Valoramos este espacio porque permite trabajar la técnica de forma abierta y accesible. Representa bien el plan de práctica enfocada en el gesto y la repetición.,Sesión de práctica de golf en campo abierto para trabajar técnica y repetición de golpes.,Uso de zona de práctica,Mayores de 8 años,técnica | concentración | deporte,suave,Depende de condiciones climáticas.,Ropa cómoda | Calzado deportivo,Enfocado en práctica | Ritmo individual | Llegar puntual,TRUE,TRUE,TRUE,2,TRUE,Podemos validar espacios adicionales,Bogotá,adrenalina,outdoor,media,activo,(vide),tecnico,(vide),comprender
Campo de Práctica Golf Público Salitre,Práctica de golf en campo público urbano,aventura,golf,4.660777483,-74.08298514,60,solo,Bogotá,Cercana,https://images.pexels.com/photos/9207654/pexels-photo-9207654.jpeg,Seleccionamos este lugar por su carácter urbano y la posibilidad de practicar golf en un entorno amplio. Es un plan que acerca el deporte a un contexto cotidiano.,Práctica de golf en campo urbano para trabajar técnica en entorno amplio y accesible.,Uso de zona de práctica,Mayores de 8 años,deporte | concentración | práctica,suave,Depende de condiciones climáticas.,Ropa cómoda | Calzado deportivo,Actividad de práctica individual | Ritmo propio | Llegar con tiempo,TRUE,TRUE,TRUE,2,TRUE,Podemos ayudarte a revisar disponibilidad adicional,Bogotá,adrenalina,outdoor,media,activo,(vide),tecnico,(vide),comprender
Sky19golf,Sesión de golf en simulador con análisis digital,aventura,golf,4.675584255,-74.05298332,60,solo,Bogotá,Cercana,https://images.pexels.com/photos/9207654/pexels-photo-9207654.jpeg,Incluimos este simulador por la precisión tecnológica aplicada al entrenamiento. Es una manera diferente de trabajar el juego en un entorno controlado.,Practica tu juego en simulador de golf con apoyo tecnológico para trabajar precisión y técnica.,Uso de simulador,Análisis digital,Mayores de 8 años,técnica,concentración,deporte,suave,Actividad en entorno cubierto.,Ropa cómoda,Calzado deportivo,Enfocado en práctica técnica,Llegar puntual,TRUE,Bogotá,adrenalina,indoor,media,activo,(vide),tecnico,(vide),comprender
Club Militar de Golf,Sesión de golf en campo técnico arbolado,aventura,golf,4.940164229,-73.99526523,60,solo,Cundi Norte,Cercana,https://images.pexels.com/photos/9207654/pexels-photo-9207654.jpeg,Valoramos este campo por su trazado técnico y entorno arbolado. Representa el juego con enfoque en precisión.,Sesión de golf en campo técnico arbolado con enfoque en precisión y recorrido.,Acceso al campo,Sesión de juego,Mayores de 8 años,deporte,técnica,concentración,suave,Depende de condiciones climáticas.,Ropa cómoda,Calzado deportivo,Ritmo individual,Puntualidad requerida,TRUE,Bogotá,adrenalina,outdoor,media,activo,(vide),tecnico,(vide),comprender
La Pista Indoor Kart,Carrera de karting indoor en pista técnica,aventura,karting,4.806713438,-74.03596116,60,solo,Bogotá,Cercana,https://images.pexels.com/photos/14194446/pexels-photo-14194446.jpeg,Incluimos esta pista por su formato indoor y trazado técnico. Es una experiencia de conducción dinámica en espacio cerrado.,Carrera de karting indoor en pista técnica con enfoque en precisión de conducción.,Uso de kart,Sesión en pista,Mayores de 12 años,Buena movilidad,motor,técnica,velocidad,alto,Actividad en entorno cubierto.,Ropa cómoda,Calzado cerrado,Seguir indicaciones de seguridad,Puntualidad requerida,Bogotá,adrenalina,indoor,media,activo,(vide),tecnico,(vide),crear
Ride Pro,Entrenamiento de conducción en pista especializada,aventura,motorbike,4.617153995,-74.0898475,60,solo,Bogotá,Cercana,https://images.pexels.com/photos/15817066/pexels-photo-15817066.jpeg?_gl=1*lw420d*_ga*NDI2NDg4NDQzLjE3Njk2MDkxNzY.*_ga_8JE65Q40S6*czE3NzA4NTg1OTckbzckZzEkdDE3NzA4NjEzMjEkajE3JGwwJGgw,Incluimos esta experiencia por su enfoque técnico y el entorno controlado para trabajar habilidades de conducción. Es un plan que combina aprendizaje práctico y precisión en pista especializada.,Entrenamiento de conducción en pista especializada para trabajar técnica y control en entorno seguro.,Uso de pista | Sesión guiada,Saber conducir moto | Mayores de 18 años,aprendizaje | motor | técnica,alto,La actividad puede ajustarse según condiciones climáticas.,Ropa cómoda | Calzado cerrado,Actividad técnica | Puntualidad requerida | Atención a indicaciones,TRUE,TRUE,TRUE,1,TRUE,Cupos adicionales sujetos a validación,Bogotá,adrenalina,outdoor,media,activo,(vide),tecnico,(vide),crear
Capital Rider - Entrenamiento y Aventura,Entrenamiento en moto + circuito controlado,aventura,motorbike,5.066952707,-73.96250646,60,solo,Cundi Norte,Cercana,https://images.pexels.com/photos/15817066/pexels-photo-15817066.jpeg?_gl=1*lw420d*_ga*NDI2NDg4NDQzLjE3Njk2MDkxNzY.*_ga_8JE65Q40S6*czE3NzA4NTg1OTckbzckZzEkdDE3NzA4NjEzMjEkajE3JGwwJGgw,Seleccionamos este entrenamiento por el trabajo técnico en moto dentro de circuito controlado. Es un plan centrado en la práctica guiada.,Entrenamiento en moto en circuito controlado enfocado en técnica y control del vehículo.,Uso de pista,Sesión guiada,Saber conducir moto,Mayores de 18 años,motor,técnica,aprendizaje,alto,La actividad puede ajustarse según condiciones operativas.,Ropa cómoda,Calzado cerrado,Seguir indicaciones,Llegar puntual,Bogotá,adrenalina,outdoor,media,activo,(vide),tecnico,(vide),crear
"Gaia Scuba - Cursos De Buceo en Bogota, Colombia",Curso inicial de buceo en piscina climatizada,aventura,scuba,4.697151222,-74.0511043,60,solo,Bogotá,Cercana,https://www.pexels.com/fr-fr/photo/mer-homme-personne-individu-14496789/,Seleccionamos este curso por la base técnica para iniciarse en el buceo. Es una experiencia que introduce la disciplina desde un entorno controlado.,Curso inicial de buceo en piscina climatizada para familiarizarse con la técnica en entorno controlado.,Sesión en piscina,Introducción guiada,Saber nadar,Mayores de 10 años,aprendizaje,agua,técnica,medio,Actividad en entorno controlado.,Ropa de baño,Toalla,Seguir indicaciones del instructor,Llegar puntual,Bogotá,adrenalina,indoor,media,activo,(vide),tecnico,(vide),comprender
GRAVITY TUNNEL,Vuelo en túnel de viento con instructor experto,aventura,wind_tunnel,4.751478363,-74.04807786,60,solo,Bogotá,Cercana,https://cdn1.yumping.com.mx/emp/fotos/301/P/067938/640/p-67938-experiencia-del-tunel-del-viento_16137562293442.jpg,Seleccionamos esta experiencia por la sensación de vuelo en entorno controlado. Representa la aproximación al aire desde una perspectiva técnica.,Experiencia de vuelo en túnel de viento con instructor para simular sensación de caída libre.,Sesión en túnel,Acompañamiento,Mayores de 5 años,Buena movilidad,experiencia aérea,técnica,adrenalina,medio,Actividad en entorno controlado.,Ropa cómoda,Calzado cerrado,Seguir indicaciones del instructor,Llegar puntual,Bogotá,adrenalina,indoor,media,activo,(vide),tecnico,(vide),inmediato
Mitho Recovery Spa,Sesión de recuperación muscular con terapias,bienestar,spa,4.692111131,-74.04409676,60,duo,Bogotá,Cercana,https://images.pexels.com/photos/23916836/pexels-photo-23916836.png,Valoramos este espacio por su orientación a la recuperación muscular. Es un plan enfocado en el cuerpo después de la actividad física.,Sesión de recuperación muscular con terapias enfocadas en descanso corporal.,Sesión terapéutica,Espacio especializado,Mayores de 16 años,recuperación,bienestar,descanso,suave,Actividad en entorno interior.,Ropa cómoda,—,Seguir indicaciones,TRUE,TRUE,Bogotá,relax,indoor,media,activo,(vide),tecnico,(vide),comprender
EN EL CIELO STUDIO,Sesión fotográfica creativa en estudio especializado,cultura,photoshoot,4.614096398,-74.06863663,60,solo,Bogotá,Cercana,https://images.pexels.com/photos/15340593/pexels-photo-15340593.jpeg,Seleccionamos esta sesión por el enfoque creativo dentro de un estudio preparado para la imagen. Representa la fotografía como espacio de exploración visual guiada.,Sesión fotográfica creativa en estudio especializado para explorar expresión visual.,Sesión fotográfica,Uso de estudio,Mayores de 10 años,creatividad,recuerdo,arte,suave,Actividad en entorno interior.,Ropa cómoda,Vestuario sugerido,Seguir indicaciones del fotógrafo,TRUE,TRUE,Bogotá,cultural,indoor,media,activo,(vide),tecnico,(vide),crear
John Vargas Fotografia,Sesión fotográfica profesional con enfoque artístico,cultura,photoshoot,4.635492034,-74.06776494,60,solo,Bogotá,Cercana,https://images.pexels.com/photos/15340593/pexels-photo-15340593.jpeg,Valoramos esta sesión por su mirada artística aplicada al retrato. Es una experiencia donde la fotografía se trabaja como expresión personal.,Sesión fotográfica profesional con enfoque artístico para capturar imágenes personalizadas.,Sesión fotográfica,Dirección artística,Mayores de 10 años,recuerdo,creatividad,arte,suave,Actividad en entorno interior.,Ropa cómoda,Vestuario sugerido,Seguir indicaciones del fotógrafo,TRUE,TRUE,Bogotá,social,indoor,media,activo,(vide),tecnico,(vide),crear
La López Fotografía,Sesión fotográfica profesional en estudio,cultura,photoshoot,4.642329567,-74.09049964,60,solo,Bogotá,Cercana,https://images.pexels.com/photos/15340593/pexels-photo-15340593.jpeg,Incluimos esta sesión por el trabajo profesional en entorno de estudio. Representa la fotografía como proceso cuidado de imagen.,Sesión fotográfica profesional en estudio para crear retratos personalizados.,Sesión fotográfica,Uso de estudio,Mayores de 10 años,recuerdo,creatividad,arte,suave,Actividad en entorno interior.,Ropa cómoda,Vestuario sugerido,Seguir indicaciones,TRUE,TRUE,Bogotá,social,indoor,media,activo,(vide),tecnico,(vide),crear
Fotógrafo Profesional Bogotá - Fabian Medina,Sesión fotográfica profesional en locación urbana,cultura,photoshoot,4.654161282,-74.05437161,60,solo,Bogotá,Cercana,https://images.pexels.com/photos/15340593/pexels-photo-15340593.jpeg,Valoramos esta sesión por el trabajo fotográfico en locaciones urbanas. Es un plan donde la ciudad hace parte activa de la imagen.,Sesión fotográfica profesional en locación urbana con enfoque creativo.,Sesión fotográfica,Dirección profesional,Mayores de 10 años,recuerdo,creatividad,arte,suave,Actividad en entorno exterior.,Ropa cómoda,Vestuario sugerido,Llegar puntual,TRUE,TRUE,Bogotá,social,outdoor,media,activo,(vide),tecnico,(vide),crear
CASTEL MAGAZINE MODELS,Sesión fotográfica editorial con dirección profesional,cultura,photoshoot,4.669806372,-74.06078049,60,solo,Bogotá,Cercana,https://images.pexels.com/photos/15340593/pexels-photo-15340593.jpeg,Seleccionamos esta sesión por la dirección editorial aplicada a la fotografía. Representa el retrato desde una mirada de estilo y composición.,Sesión fotográfica editorial con dirección profesional en entorno creativo.,Sesión fotográfica,Dirección artística,Mayores de 12 años,creatividad,arte,recuerdo,suave,Actividad en entorno interior.,Ropa cómoda,Vestuario sugerido,Seguir indicaciones,TRUE,TRUE,Bogotá,social,indoor,media,activo,(vide),tecnico,(vide),crear
Arte y pasión Café: Escuela de baristas,Taller de barismo y preparación de café,gastro,coffee_tasting,4.59834263,-74.07746694,60,duo,Bogotá,Cercana,https://images.pexels.com/photos/11215766/pexels-photo-11215766.jpeg,Elegimos este taller por la práctica directa de técnicas de barismo. Es una experiencia que acerca el café desde el hacer.,Taller de barismo para aprender preparación de café de especialidad.,Taller guiado,Materiales básicos,Mayores de 12 años,aprendizaje,gastronomía,experiencia,suave,Actividad en entorno interior.,Ropa cómoda,—,Participación activa,TRUE,TRUE,Bogotá,social,indoor,media,activo,(vide),tecnico,(vide),comprender
Bogota Bungee Jumping poligono,Salto en bungee desde estructura certificada,aventura,bungee,4.717075639,-74.21213165,60,solo,Cundi Occidente,Cercana,https://images.pexels.com/photos/1486036/pexels-photo-1486036.jpeg,Seleccionamos este salto por la estructura preparada para la actividad. Representa la experiencia de caída controlada en entorno específico.,Vive un salto en bungee desde estructura preparada para una experiencia de caída controlada.,Salto bungee,Equipo de seguridad,Mayores de 18 años,Buena condición física,adrenalina,reto,experiencia aérea,alto,La realización depende de condiciones climáticas y puede ajustarse según indicación del operador.,Ropa cómoda,Calzado cerrado,Seguir indicaciones de seguridad,Puntualidad requerida,Bogotá,adrenalina,outdoor,media,sacudido,(vide),(vide),emocional,inmediato
Ferrari Bogotá,Conducción de auto deportivo de alta gama,aventura,driving_track,4.68877874,-74.05134475,60,solo,Bogotá,Cercana,https://images.pexels.com/photos/27677091/pexels-photo-27677091.jpeg,Incluimos esta conducción por el enfoque en el vehículo deportivo como protagonista. Es una experiencia centrada en la máquina y el control en contexto guiado.,Conduce un auto deportivo en entorno guiado enfocado en control y experiencia de manejo.,Conducción guiada,Uso de pista,Licencia de conducción vigente,Mayores de 18 años,motor,experiencia,alto,La actividad puede ajustarse según condiciones operativas.,Ropa cómoda,Calzado cerrado,Actividad técnica,Seguir indicaciones,TRUE,Bogotá,adrenalina,indoor,media,sacudido,(vide),(vide),emocional,inmediato
Rent 4 Racing ,Conducción de auto deportivo en pista cerrada,aventura,driving_track,4.807611097,-74.03956988,60,solo,Bogotá,Cercana,https://images.pexels.com/photos/27677091/pexels-photo-27677091.jpeg,Valoramos esta experiencia por la conducción en pista cerrada con enfoque deportivo. Es un plan centrado en el manejo del vehículo.,Conduce un auto deportivo en pista cerrada con enfoque en experiencia de manejo controlado.,Uso de pista,Conducción guiada,Licencia de conducción vigente,Mayores de 18 años,motor,experiencia,técnica,alto,Actividad sujeta a condiciones operativas.,Ropa cómoda,Calzado cerrado,Seguir indicaciones,Llegar puntual,Bogotá,adrenalina,indoor,media,sacudido,(vide),(vide),emocional,inmediato
Aeroclub de Colombia,Vuelo de iniciación en avión con instructor,aventura,flight_plane,4.812371211,-74.05511069,60,solo,Bogotá,Cercana,https://images.pexels.com/photos/18943828/pexels-photo-18943828.jpeg,Seleccionamos este vuelo por la introducción a la aviación con acompañamiento. Representa el acercamiento inicial al vuelo en avión.,Vuelo de iniciación en avión con instructor para conocer la experiencia aérea desde cabina.,Vuelo con instructor,Introducción guiada,Mayores de 12 años,Buena movilidad,experiencia aérea,aprendizaje,paisaje,alto,La realización depende de condiciones climáticas y puede ajustarse según indicación del operador.,Ropa cómoda,Calzado cerrado,Seguir indicaciones del instructor,Puntualidad requerida,Bogotá,adrenalina,indoor,media,sacudido,(vide),(vide),emocional,duradero
Parapente Con Kato,Vuelo tándem en parapente sobre montaña,aventura,paragliding,4.719791198,-73.96912415,60,solo,Cundi Norte,Cercana,https://images.pexels.com/photos/33412090/pexels-photo-33412090.jpeg,Incluimos este vuelo por el despegue en entorno de montaña. Representa el parapente en su formato panorámico guiado.,Vuelo tándem en parapente sobre montaña con guía para una experiencia aérea panorámica.,Vuelo tándem,Acompañamiento,Mayores de 12 años,Buena movilidad,paisaje,altura,experiencia aérea,alto,La realización depende de condiciones climáticas y puede ajustarse según indicación del operador.,Ropa cómoda,Calzado cerrado,Seguir indicaciones del piloto,Puntualidad requerida,Bogotá,adrenalina,outdoor,media,sacudido,(vide),(vide),emocional,inmediato
Parapente Andinos La Calera,Vuelo tándem en parapente en La Calera,aventura,paragliding,4.730584829,-73.95477707,60,solo,Cundi Norte,Cercana,https://images.pexels.com/photos/33412090/pexels-photo-33412090.jpeg,Elegimos este vuelo por su ubicación y las vistas del entorno andino. Es una experiencia aérea enfocada en el paisaje.,Vuelo tándem en parapente desde La Calera para observar el entorno andino desde el aire.,Vuelo tándem,Acompañamiento,Mayores de 12 años,Buena movilidad,paisaje,naturaleza,experiencia aérea,alto,La realización depende de condiciones climáticas y puede ajustarse según indicación del operador.,Ropa cómoda,Calzado cerrado,Seguir indicaciones,Llegar puntual,Bogotá,adrenalina,outdoor,media,sacudido,(vide),(vide),emocional,inmediato
Parapente Bogota DC,Vuelo tándem en parapente sobre Bogotá,aventura,paragliding,4.865591582,-74.04997379,60,solo,Cundi Norte,Cercana,https://images.pexels.com/photos/33412090/pexels-photo-33412090.jpeg,Seleccionamos este vuelo por la vista amplia sobre la ciudad. Es una experiencia aérea desde un entorno cercano a Bogotá.,Vuelo tándem en parapente sobre Bogotá para observar la ciudad desde el aire con acompañamiento.,Vuelo tándem,Acompañamiento,Mayores de 12 años,Buena movilidad,paisaje,experiencia aérea,adrenalina,alto,La realización depende de condiciones climáticas y puede ajustarse según indicación del operador.,Ropa cómoda,Calzado cerrado,Seguir indicaciones del piloto,Llegar puntual,Bogotá,adrenalina,outdoor,media,sacudido,(vide),(vide),emocional,inmediato
Tocando El Cielo,Vuelo panorámico en parapente en zona alta,aventura,paragliding,4.923288321,-73.90469363,60,solo,Cundi Oriente,Cercana,https://images.pexels.com/photos/33412090/pexels-photo-33412090.jpeg,Seleccionamos este vuelo por la altura y el entorno abierto. Es un plan donde el paisaje se observa desde perspectiva elevada.,Vuelo panorámico en parapente en zona alta para disfrutar perspectiva elevada del paisaje.,Vuelo tándem,Acompañamiento,Mayores de 12 años,Buena movilidad,paisaje,experiencia aérea,adrenalina,alto,La realización depende de condiciones climáticas y puede ajustarse según indicación del operador.,Ropa cómoda,Calzado cerrado,Seguir indicaciones,Llegar puntual,Bogotá,adrenalina,outdoor,media,sacudido,(vide),(vide),emocional,duradero
Parapente La Pradera,Vuelo tándem en parapente sobre valle,aventura,paragliding,4.923749697,-73.90481395,60,solo,Cundi Oriente,Cercana,https://images.pexels.com/photos/33412090/pexels-photo-33412090.jpeg,Elegimos este vuelo por el entorno de valle y la vista amplia. Representa el parapente como experiencia panorámica.,Vuelo tándem en parapente sobre valle con acompañamiento para experiencia aérea panorámica.,Vuelo tándem,Acompañamiento,Mayores de 12 años,Buena movilidad,paisaje,naturaleza,experiencia aérea,alto,La realización depende de condiciones climáticas y puede ajustarse según indicación del operador.,Ropa cómoda,Calzado cerrado,Seguir indicaciones del piloto,Puntualidad requerida,Bogotá,adrenalina,outdoor,media,sacudido,(vide),(vide),emocional,inmediato
Parapente el dorado,Vuelo panorámico en parapente de altura,aventura,paragliding,4.932588025,-73.90294191,60,solo,Cundi Norte,Cercana,https://images.pexels.com/photos/33412090/pexels-photo-33412090.jpeg,Incluimos este vuelo por el despegue en zona alta. Es una experiencia enfocada en la observación del paisaje desde el aire.,Vuelo panorámico en parapente desde zona de altura para observar paisaje desde el aire.,Vuelo tándem,Acompañamiento,Mayores de 12 años,Buena movilidad,paisaje,altura,experiencia aérea,alto,La realización depende de condiciones climáticas y puede ajustarse según indicación del operador.,Ropa cómoda,Calzado cerrado,Seguir indicaciones,Llegar puntual,Bogotá,adrenalina,outdoor,media,sacudido,(vide),(vide),emocional,duradero
Parapente Guatavita Sitio de Vuelo,Vuelo tándem en parapente sobre Guatavita,aventura,paragliding,4.93462007,-73.83455572,60,solo,Cundi Oriente,Cercana,https://images.pexels.com/photos/33412090/pexels-photo-33412090.jpeg,Valoramos este vuelo por la vista hacia Guatavita. Representa el parapente en un entorno natural reconocido.,Vuelo tándem en parapente sobre Guatavita para disfrutar vista natural desde el aire.,Vuelo tándem,Acompañamiento,Mayores de 12 años,Buena movilidad,paisaje,naturaleza,experiencia aérea,alto,La realización depende de condiciones climáticas y puede ajustarse según indicación del operador.,Ropa cómoda,Calzado cerrado,Seguir indicaciones del piloto,Puntualidad requerida,Bogotá,adrenalina,outdoor,media,sacudido,(vide),(vide),emocional,duradero
Vive y Vuela Colombia Guatavita,Vuelo panorámico en parapente con instructor,aventura,paragliding,4.934795838,-73.90181981,60,solo,Cundi Oriente,Cercana,https://images.pexels.com/photos/33412090/pexels-photo-33412090.jpeg,Seleccionamos este vuelo por la combinación de guía y paisaje abierto. Es un plan aéreo con enfoque panorámico.,Vuelo panorámico en parapente con instructor para experimentar la sensación aérea en entorno natural.,Vuelo tándem,Acompañamiento,Mayores de 12 años,Buena movilidad,paisaje,experiencia aérea,adrenalina,alto,La realización depende de condiciones climáticas y puede ajustarse según indicación del operador.,Ropa cómoda,Calzado cerrado,Seguir indicaciones,Llegar puntual,Bogotá,adrenalina,outdoor,media,sacudido,(vide),(vide),emocional,duradero
Aeroclub Bogotá Skydive,Salto en paracaídas tándem con vista aérea,aventura,skydiving,4.664368523,-74.06759104,60,solo,Bogotá,Cercana,https://images.pexels.com/photos/34649107/pexels-photo-34649107.jpeg,Elegimos este salto por la estructura que permite vivir el paracaidismo de forma acompañada. Representa la experiencia aérea desde una perspectiva clara y directa.,Vive la experiencia de un salto en paracaídas tándem con acompañamiento profesional y vista panorámica desde el aire.,Salto tándem,Acompañamiento,Mayores de 18 años,Buena condición física,aventura,adrenalina,experiencia aérea,alto,La realización depende de condiciones climáticas y puede ajustarse según indicación del operador.,Ropa cómoda,Calzado cerrado,Seguir indicaciones del instructor,Llegar puntual,Bogotá,adrenalina,outdoor,media,sacudido,(vide),(vide),emocional,inmediato
